Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1620	-72.44054	-234.8647	162.4241	0.6037489	0.2530304	0.583968	0.416032	1.594063
1626	-79.1656	-240.9961	161.8305	0.9618471	0.3656271	0.562872	0.437128	1.577225
1632	-81.0848	-243.6397	162.5549	0.6579355	0.1958176	0.550846	0.449154	1.575864
1638	-78.59075	-239.859	161.2683	0.5320291	0.3445254	0.35456	0.64544	2.279396
1644	-74.75424	-236.3707	161.6165	0.2815594	0.3005973	0.689633	0.310367	2.279396
1650	-81.00088	-243.1861	162.1852	0.2464197	0.3774782	0.963923	0.0360767	1.816111
1656	-82.80931	-243.7759	160.9666	0.7078893	0.7044065	0.433771	0.566229	1.976801
1662	-72.29039	-233.2733	160.9829	0.3969042	0.8364473	0.685585	0.314415	2.065968
1668	-77.52576	-238.9478	161.422	0.5189214	0.4162547	0.773835	0.226165	2.095407
1674	-75.66709	-236.832	161.1649	0.2313907	0.4162547	0.272234	0.727766	2.444853
1680	-61.87449	-223.487	161.6125	0.3327401	0.2976278	0.282208	0.717792	2.25356
1686	-71.55707	-234.6359	163.0789	0.1081301	0.214109	0.609592	0.390408	1.555269
1692	-67.93148	-230.0506	162.1191	0.200807	0.1753004	0.519931	0.480069	2.227333
1698	-92.32836	-253.6552	161.3268	0.1753278	0.1753004	0.225266	0.774734	2.739758
1704	-82.63858	-243.8455	161.2069	0.3764541	0.6291345	0.675616	0.324384	2.104381
1710	-82.57212	-244.2296	161.6575	0.09286722	0.7079848	0.406149	0.593851	1.922643
1716	-76.97367	-239.3269	162.3533	0.7083854	0.2018491	0.203248	0.796752	1.672049
1722	-78.48843	-241.0282	162.5397	0.8639087	0.1897143	0.570174	0.429826	1.447208
1728	-70.02117	-232.3227	162.3015	0.9572304	0.3835958	0.456246	0.543754	1.181509
1734	-80.63537	-242.7543	162.119	1.312873	0.4477628	0.665284	0.334716	0.896784
1740	-73.8905	-236.9124	163.0219	1.006307	0.1700466	0.861148	0.138852	0.9619435
1746	-68.09642	-230.5435	162.4471	1.0386	0.491427	0.451433	0.548567	0.727592
1752	-74.96054	-237.7396	162.779	1.481699	0.1695126	0.666757	0.333243	0.6523949
1758	-70.99233	-233.3961	162.4038	1.374513	0.3750793	0.897212	0.102788	0.5168342
1764	-60.66885	-223.4139	162.7451	1.419222	0.196891	0.825211	0.174789	0.673477
1770	-61.95499	-225.0884	163.1334	0.7784296	0.2659839	0.341122	0.658878	0.7749515
1776	-68.5333	-230.2578	161.7245	0.7972823	0.4697639	0.412494	0.587506	1.631831
1782	-64.56912	-227.3174	162.7483	0.5968281	0.1332978	0.799493	0.200507	1.631831
1788	-67.80046	-230.0416	162.2411	0.3650671	0.4043081	0.645021	0.354979	1.656606
1794	-68.29717	-230.7536	162.4565	0.1078645	0.3568936	0.713667	0.286333	1.753124
